haplotype	first	last	duration	total	prefecture
1.57	2021-06-04	2021-06-04	1	1	Okinawa
1.58	2021-05-19	2021-05-19	1	1	Kyoto
1.58.1	2021-05-24	2021-05-24	1	1	Kyoto
1.59	2021-04-28	2021-04-28	1	1	Fukuoka
1.60.1	2021-04-16	2021-04-16	1	1	Kyoto
1.60.2	2021-04-16	2021-04-16	1	1	Shiga
1.61	2021-03-29	2021-05-06	39	6	Osaka
1.61	2021-04-09	2021-04-16	8	10	Mie
1.61	2021-04-12	2021-04-12	1	1	Shiga
1.61	2021-04-15	2021-04-15	1	1	Tokyo
1.61	2021-05-05	2021-05-05	1	1	Wakayama
1.61.1	2021-04-16	2021-04-16	1	1	Nara
1.61.1.1	2021-04-16	2021-04-16	1	1	Nara
1.61.1.1	2021-04-27	2021-05-06	10	2	Tokyo
1.61.2	2021-04-05	2021-04-05	1	1	Nara
1.61.2	2021-04-20	2021-04-20	1	1	Osaka
1.61.2	2021-05-02	2021-05-03	2	2	Wakayama
1.61.2.x.1	2021-05-04	2021-05-04	1	1	Hyogo
1.61.2.x.1	2021-05-06	2021-05-06	1	1	Wakayama
1.61.3	2021-05-01	2021-05-01	1	1	Osaka
1.61.4	2021-04-10	2021-04-10	1	1	Mie
1.61.4.1	2021-04-18	2021-04-18	1	1	Mie
1.61.5	2021-04-02	2021-04-02	1	1	Kyoto
1.61.x.1	2021-05-04	2021-05-04	1	1	Osaka
1.62	2021-04-22	2021-04-22	1	1	Osaka
1.62.1	2021-04-22	2021-04-22	1	1	Osaka
1.63	2021-04-16	2021-04-16	1	1	Fukuoka
1.64	2021-05-01	2021-05-01	1	1	Hyogo
1.65	2021-04-02	2021-04-02	1	1	Nara
1.67.1	2021-05-11	2021-05-15	5	3	Hyogo
1.67.1	2021-05-17	2021-06-09	24	4	Kyoto
1.67.1	2021-06-11	2021-06-11	1	1	Shiga
1.67.1.1	2021-05-09	2021-05-12	4	3	Hyogo
1.67.1.x.1	2021-06-09	2021-06-09	1	1	Kyoto
1.68	2021-05-13	2021-05-13	1	1	Hokkaido
1.69	2021-05-28	2021-05-28	1	1	Kagoshima
1.71	2021-04-02	2021-04-02	1	1	Kochi
1.72	2021-04-27	2021-04-27	1	1	Tokyo
1.72	2021-05-01	2021-05-01	1	1	Fukuoka
1.74	2021-05-25	2021-05-25	1	1	Saitama
1.74.x.1	2021-05-25	2021-05-25	1	1	Saitama
1.75	2021-04-22	2021-04-22	1	1	Ibaraki
1.76	2021-05-08	2021-05-08	1	1	Ehime
1.77	2021-04-30	2021-04-30	1	1	Fukuoka
1.78	2021-04-02	2021-04-02	1	1	Ehime
1.79	2021-05-04	2021-05-04	1	1	Wakayama
1.79.1	2021-05-12	2021-05-12	1	2	Wakayama
1.80	2021-05-03	2021-05-03	1	1	Tokyo
1.81	2021-04-27	2021-04-27	1	1	Kagawa
1.82	2021-03-31	2021-03-31	1	1	Wakayama
1.83	2021-05-11	2021-05-11	1	1	Osaka
1.84	2021-05-20	2021-06-22	34	3	Kumamoto
1.84.1	2021-04-19	2021-05-04	16	2	Osaka
1.84.1	2021-05-05	2021-05-05	1	1	Kyoto
1.84.1.x.1	2021-05-06	2021-05-06	1	1	Osaka
1.84.2	2021-05-26	2021-05-26	1	1	Kumamoto
1.84.3	2021-06-19	2021-06-19	1	1	Kumamoto
1.85	2021-04-10	2021-04-10	1	1	Shiga
1.86	2021-04-06	2021-04-06	1	1	Kanagawa
1.87	2021-05-17	2021-05-18	2	2	Osaka
1.88	2021-04-24	2021-04-24	1	1	Fukuoka
1.88.x.1|1.314.x.1	2021-05-11	2021-05-11	1	1	Kagoshima
1.89	2021-04-28	2021-04-28	1	1	Fukuoka
1.90	2021-04-16	2021-04-16	1	1	Osaka
1.91	2021-06-02	2021-06-02	1	1	Gifu
1.92	2021-04-12	2021-04-12	1	2	Saitama
1.92.2	2021-05-02	2021-05-02	1	1	Chiba
1.92.3	2021-04-22	2021-04-22	1	2	Nagasaki
1.92.4	2021-04-26	2021-04-26	1	1	Saga
1.92.x.1	2021-05-06	2021-05-06	1	1	Osaka
1.92.x.2	2021-04-23	2021-04-23	1	1	Saga
1.93	2021-04-16	2021-04-19	4	9	Fukuoka
1.93.1|1.318.1	2021-04-18	2021-04-18	1	1	Fukuoka
1.93.2|1.460.1	2021-04-19	2021-04-19	1	1	Fukuoka
1.94	2021-03-29	2021-06-07	71	12	Ibaraki
1.94	2021-03-30	2021-05-01	33	4	Fukuoka
1.94	2021-03-30	2021-06-11	74	45	Tokyo
1.94	2021-04-01	2021-05-02	32	25	Nagano
1.94	2021-04-06	2021-05-08	33	7	Saitama
1.94	2021-04-07	2021-05-10	34	7	Kanagawa
1.94	2021-04-17	2021-04-18	2	2	Kumamoto
1.94	2021-04-18	2021-04-18	1	1	Osaka
1.94	2021-04-21	2021-05-01	11	2	Okayama
1.94	2021-04-22	2021-06-26	66	27	Chiba
1.94	2021-04-28	2021-06-24	58	7	Tochigi
1.94	2021-04-30	2021-05-05	6	4	Kagawa
1.94	2021-04-30	2021-04-30	1	1	Hokkaido
1.94	2021-05-01	2021-05-01	1	1	Hyogo
1.94.1	2021-04-26	2021-04-26	1	1	Tokyo
1.94.1.x.1	2021-06-04	2021-06-04	1	1	Hyogo
1.94.2	2021-04-20	2021-04-20	1	1	Nagano
1.94.3	2021-04-21	2021-04-21	1	1	Nagasaki
1.94.3	2021-04-26	2021-04-26	1	1	Fukuoka
1.94.3.1	2021-05-19	2021-05-19	1	1	Osaka
1.94.3.2	2021-05-11	2021-05-11	1	1	Fukuoka
1.94.3.x.1	2021-05-16	2021-05-16	1	1	Fukuoka
1.94.3.x.2	2021-05-12	2021-05-24	13	4	Fukuoka
1.94.3.x.2.x.1	2021-05-11	2021-05-11	1	1	Fukuoka
1.94.4	2021-05-06	2021-05-13	8	4	Tokyo
1.94.4	2021-05-07	2021-05-07	1	1	Tochigi
1.94.4.x.1	2021-05-14	2021-05-14	1	1	Saitama
1.94.4.x.2	2021-05-19	2021-05-19	1	1	Ibaraki
1.94.5	2021-05-10	2021-05-10	1	1	Tokyo
1.94.5.1	2021-05-08	2021-05-08	1	1	Tokyo
1.94.6	2021-06-04	2021-06-04	1	1	Chiba
1.94.7|1.85.1	2021-04-30	2021-04-30	1	1	Mie
1.94.8|1.106.1	2021-05-06	2021-05-06	1	1	Tokyo
1.94.9|1.109.1	2021-05-01	2021-05-01	1	1	Nagasaki
1.94.10	2021-05-03	2021-05-13	11	5	Tochigi
1.94.11	2021-06-10	2021-06-10	1	1	Yamaguchi
1.94.12	2021-04-03	2021-06-09	68	31	Tokyo
1.94.12	2021-04-14	2021-05-14	31	10	Saitama
1.94.12	2021-04-19	2021-05-27	39	3	Kanagawa
1.94.12	2021-04-21	2021-05-17	27	4	Chiba
1.94.12	2021-04-21	2021-04-21	1	1	Ibaraki
1.94.12	2021-04-27	2021-04-27	1	1	Yamanashi
1.94.12	2021-04-30	2021-05-01	2	2	Okayama
1.94.12	2021-04-30	2021-04-30	1	3	Fukuoka
1.94.12	2021-05-01	2021-05-01	1	1	Hokkaido
1.94.12	2021-05-21	2021-05-24	4	3	Aichi
1.94.12.1	2021-05-10	2021-05-10	1	1	Saitama
1.94.12.2	2021-04-09	2021-04-17	9	4	Chiba
1.94.12.3	2021-05-10	2021-05-10	1	1	Tokyo
1.94.12.4	2021-04-26	2021-04-26	1	1	Chiba
1.94.12.4	2021-05-01	2021-05-01	1	1	Hokkaido
1.94.12.4	2021-05-04	2021-05-04	1	1	Saitama
1.94.12.4	2021-05-19	2021-05-19	1	1	Tokyo
1.94.12.4.1	2021-04-28	2021-05-14	17	3	Saitama
1.94.12.4.1	2021-04-30	2021-04-30	1	2	Tokyo
1.94.12.4.1	2021-05-01	2021-05-01	1	2	Hokkaido
1.94.12.4.2	2021-05-04	2021-05-14	11	3	Tokyo
1.94.12.4.2	2021-05-10	2021-05-10	1	1	Saitama
1.94.12.4.2	2021-05-29	2021-05-29	1	1	Fukuoka
1.94.12.4.2	2021-06-16	2021-06-16	1	1	Yamagata
1.94.12.4.2.1	2021-06-06	2021-06-06	1	1	Fukuoka
1.94.12.4.2.2	2021-05-21	2021-05-21	1	1	Chiba
1.94.12.4.2.2	2021-06-08	2021-06-08	1	1	Tokyo
1.94.12.4.2.3	2021-05-21	2021-05-21	1	1	Kanagawa
1.94.12.4.4	2021-04-30	2021-04-30	1	1	Kanagawa
1.94.12.5	2021-04-27	2021-05-06	10	7	Chiba
1.94.12.5	2021-04-28	2021-04-28	1	1	Tokyo
1.94.12.5	2021-04-30	2021-04-30	1	1	Fukuoka
1.94.12.5	2021-05-01	2021-05-01	1	1	Hokkaido
1.94.12.5.1	2021-05-07	2021-05-07	1	1	Chiba
1.94.12.5.2	2021-05-06	2021-05-06	1	1	Chiba
1.94.12.5.3	2021-04-27	2021-05-12	16	6	Chiba
1.94.12.5.3.1	2021-05-13	2021-05-13	1	1	Chiba
1.94.12.5.4	2021-04-30	2021-04-30	1	1	Chiba
1.94.12.5.4	2021-05-04	2021-05-04	1	1	Tokyo
1.94.12.5.4.1	2021-05-11	2021-05-11	1	1	Ibaraki
1.94.12.5.5	2021-05-03	2021-05-03	1	2	Chiba
1.94.12.5.6	2021-05-19	2021-05-19	1	1	Tokyo
1.94.12.5.7	2021-05-04	2021-05-04	1	1	Chiba
1.94.12.5.x.1	2021-05-01	2021-05-01	1	1	Chiba
1.94.12.5.x.2	2021-05-24	2021-05-24	1	1	Tokyo
1.94.12.6	2021-04-28	2021-04-28	1	1	Tokyo
1.94.12.6	2021-04-30	2021-04-30	1	1	Tokushima
1.94.12.6	2021-05-07	2021-05-07	1	1	Chiba
1.94.12.7	2021-04-28	2021-04-28	1	1	Tokyo
1.94.12.8	2021-06-01	2021-06-01	1	1	Tokyo
1.94.12.9	2021-04-22	2021-04-22	1	1	Saitama
1.94.12.9	2021-04-26	2021-04-26	1	1	Tokyo
1.94.12.10|1.100.15.2	2021-05-18	2021-05-18	1	1	Tokyo
1.94.12.10|1.100.15.2	2021-05-29	2021-06-05	8	2	Chiba
1.94.12.11	2021-07-10	2021-07-10	1	1	Kanagawa
1.94.12.11.1	2021-06-24	2021-06-26	3	2	Kanagawa
1.94.12.12	2021-04-26	2021-04-26	1	1	Tokyo
1.94.12.12.1	2021-05-01	2021-05-06	6	2	Tokyo
1.94.12.13	2021-05-25	2021-06-09	16	2	Tokyo
