haplotype	first	last	duration	total	prefecture
1.76.142.x.1.1	2020-08-06	2020-08-13	8	4	Fukuoka
1.76.145.1|1.76.4.3	2020-07-15	2020-08-03	20	6	Osaka
1.76.145.1|1.76.4.3	2020-07-24	2020-07-31	8	5	Hyogo
1.76.145.1|1.76.4.3	2020-08-04	2020-08-31	28	21	Tokushima
1.76.145.1.3	2020-07-09	2020-07-15	7	3	Hyogo
1.76.145.1.6	2020-07-27	2020-08-29	34	36	Fukuoka
1.76.145.1.6.2	2020-08-04	2020-08-27	24	14	Fukuoka
1.76.145.1.6.2.6	2020-08-06	2020-08-17	12	4	Fukuoka
1.76.145.1.7	2020-08-09	2020-08-24	16	5	Okinawa
1.76.145.1.7.1	2020-08-09	2020-08-18	10	5	Okinawa
1.76.145.1.7.1.1	2020-08-18	2020-08-21	4	3	Okinawa
1.76.148	2020-07-18	2020-07-29	12	14	Kyoto
1.76.148.4	2020-07-25	2020-07-31	7	8	Kyoto
1.76.149	2020-08-04	2020-08-05	2	3	Kumamoto
1.76.150	2020-07-22	2020-08-05	15	4	Hyogo
1.76.157	2020-07-25	2020-07-31	7	3	Wakayama
1.76.157	2020-08-11	2020-08-16	6	4	Hyogo
1.76.158	2020-08-07	2020-08-21	15	5	Hyogo
1.76.161	2020-08-13	2020-08-21	9	3	Hyogo
1.76.168	2020-07-11	2020-07-20	10	8	Hiroshima
1.76.172	2020-07-22	2020-08-01	11	6	Hyogo
1.76.173	2020-07-30	2020-08-14	16	11	Fukuoka
1.76.x.26	2020-07-15	2020-08-01	18	9	Wakayama
1.76.x.35	2020-07-20	2020-07-20	1	3	Hyogo
1.76.x.35	2020-07-21	2020-08-29	40	11	Kyoto
1.76.x.35.2	2020-08-13	2020-08-17	5	3	Kyoto
1.76.x.35.9|1.76.x.36.1	2020-08-20	2020-08-26	7	6	Kyoto
1.76.x.35.9.x.1	2020-09-05	2020-09-08	4	3	Osaka
1.76.x.43	2020-07-21	2020-08-28	39	5	Shiga
1.76.x.43	2020-07-21	2020-07-31	11	7	Hyogo
1.76.x.43	2020-07-21	2020-08-11	22	34	Miyazaki
1.76.x.43	2020-07-28	2020-08-05	9	4	Hiroshima
1.76.x.43.3	2020-08-04	2020-08-18	15	4	Hyogo
1.76.x.43.12	2020-07-25	2020-07-31	7	5	Wakayama
1.76.x.43.x.6	2020-08-07	2020-08-12	6	11	Hyogo
1.x.7.1	2020-07-03	2020-07-21	19	5	Kanagawa
1.x.7.1.x.2.1	2020-08-10	2020-09-03	25	5	Kyoto
1.x.7.1.x.2.1	2020-08-14	2020-08-17	4	3	Shiga
1.x.7.1.x.2.x.3	2020-08-31	2020-09-04	5	4	Kyoto
1.x.15	2020-07-16	2020-07-17	2	3	Tochigi
1.x.20.x.2	2020-09-28	2020-09-29	2	4	Shizuoka
1.x.27	2020-06-22	2020-07-20	29	9	Tokyo
c.1.2	2020-10-06	2020-10-28	23	12	Okinawa
c.1.2.1	2020-10-20	2020-10-20	1	3	Okayama
c.1.2.5	2020-09-21	2020-10-11	21	20	Kagoshima
c.1.2.5.7	2020-10-10	2020-10-10	1	3	Kagoshima
c.1.2.5.8	2020-09-22	2020-09-27	6	4	Kagoshima
c.1.2.5.11	2020-09-23	2020-10-14	22	11	Kagoshima
c.1.2.5.11	2020-10-04	2020-10-15	12	9	Kumamoto
c.1.2.5.11.2	2020-10-31	2020-11-30	31	6	Kumamoto
c.1.2.5.11.2.5	2020-11-03	2021-01-04	63	4	Kumamoto
c.1.2.5.11.2.5.1	2020-12-15	2021-02-02	50	18	Kumamoto
c.1.2.5.11.2.5.1.2	2021-01-06	2021-01-14	9	7	Fukuoka
c.1.2.5.11.2.5.1.2	2021-01-06	2021-02-01	27	34	Kumamoto
c.1.2.5.11.2.5.1.2.9	2021-01-10	2021-01-19	10	4	Kumamoto
c.1.2.5.11.2.5.1.2.10.1	2021-01-12	2021-01-20	9	8	Kumamoto
c.1.2.5.11.2.5.3	2020-12-14	2021-01-19	37	3	Kumamoto
c.1.2.5.11.2.5.3.1	2020-12-16	2021-01-13	29	8	Kumamoto
c.1.2.5.11.2.5.3.1	2021-01-05	2021-01-23	19	50	Fukuoka
c.1.2.5.11.2.8	2020-11-05	2020-11-07	3	3	Kumamoto
c.1.2.5.11.2.8.1	2020-11-19	2020-11-20	2	3	Tochigi
c.1.2.5.11.x.2	2020-10-21	2020-11-29	40	5	Kumamoto
c.1.2.6	2020-10-14	2020-11-08	26	8	Okinawa
c.1.2.6.2	2020-10-25	2020-11-08	15	3	Okinawa
c.5	2020-07-20	2020-07-27	8	3	Fukuoka
d.29	2020-09-03	2020-09-11	9	3	Hyogo
d.37	2020-08-13	2020-08-15	3	3	Saitama
e.15	2020-10-13	2020-10-15	3	5	Fukushima
e.22.2	2020-08-21	2020-08-28	8	3	Niigata
e.31	2020-08-05	2020-08-14	10	4	Chiba
e.40	2020-07-30	2020-08-04	6	6	Miyagi
f.4	2020-09-02	2020-09-16	15	25	Mie
f.4.2	2020-09-03	2020-09-09	7	15	Mie
f.4.3	2020-09-03	2020-09-03	1	7	Mie
f.10	2020-08-29	2020-09-05	8	9	Mie
f.12	2020-11-12	2020-11-24	13	7	Saitama
f.14	2020-10-11	2020-10-19	9	3	Okinawa
f.22	2020-09-29	2020-10-08	10	8	Okinawa
f.41	2020-12-23	2021-01-13	22	3	Fukuoka
g.23	2020-08-11	2020-08-17	7	4	Tochigi
g.25	2020-08-07	2020-08-09	3	3	Tochigi
g.34	2020-12-06	2020-12-22	17	5	Nagano
g.35	2020-09-24	2020-09-27	4	3	Hyogo
g.37.1.1	2020-10-16	2020-10-16	1	3	Tochigi
g.40	2020-11-28	2020-12-18	21	8	Tochigi
g.40.2.1	2020-12-25	2020-12-28	4	3	Tochigi
g.40.7	2020-12-15	2020-12-24	10	7	Tochigi
