haplotype	first	last	duration	total	prefecture
2	2021-04-30	2021-07-06	68	21	Tokyo
2	2021-05-04	2021-05-18	15	19	Niigata
2	2021-05-20	2021-06-14	26	11	Kochi
2.11	2021-04-13	2021-05-16	34	17	Fukuoka
2.30	2021-04-30	2021-05-08	9	31	Fukuoka
2.36	2021-05-06	2021-06-04	30	15	Fukuoka
2.36	2021-05-08	2021-08-23	108	41	Tokyo
2.36	2021-05-17	2021-07-25	70	26	Saitama
2.36.3	2021-05-13	2021-06-09	28	12	Yamaguchi
2.36.4	2021-06-29	2021-08-16	49	21	Tokyo
2.36.4	2021-07-02	2021-08-04	34	12	Saitama
2.36.4	2021-07-07	2021-09-10	66	178	Osaka
2.36.4	2021-07-07	2021-08-27	52	113	Hyogo
2.36.4	2021-07-07	2021-07-30	24	29	Niigata
2.36.4	2021-07-09	2021-08-26	49	18	Kyoto
2.36.4	2021-07-10	2021-08-05	27	14	Wakayama
2.36.4	2021-07-12	2021-08-16	36	28	Shimane
2.36.4	2021-07-13	2021-09-09	59	62	Kagawa
2.36.4	2021-08-08	2021-08-14	7	12	Yamaguchi
2.36.4.41.3	2021-07-21	2021-08-22	33	16	Osaka
2.36.5	2021-07-24	2021-09-06	45	14	Osaka
2.36.16	2021-05-17	2021-07-26	71	44	Tokyo
2.36.16	2021-06-07	2021-07-13	37	14	Kanagawa
2.36.16.2	2021-06-15	2021-07-26	42	12	Saitama
2.36.16.2	2021-06-24	2021-07-31	38	14	Tokyo
2.36.19	2021-06-19	2021-07-20	32	29	Tokyo
2.36.19	2021-06-24	2021-07-14	21	15	Kanagawa
2.36.19	2021-06-29	2021-07-24	26	34	Hyogo
2.36.21	2021-06-03	2021-08-03	62	76	Tokyo
2.36.21	2021-06-04	2021-08-30	88	11	Kagoshima
2.36.21	2021-06-09	2021-06-21	13	44	Ibaraki
2.36.21	2021-07-05	2021-08-27	54	38	Fukuoka
2.36.x.2	2021-06-23	2021-07-08	16	12	Tokyo
2.38	2021-04-23	2021-06-09	48	34	Fukuoka
2.50.1	2021-05-12	2021-05-25	14	14	Shimane
2.56	2021-05-06	2021-05-21	16	16	Fukuoka
2.62	2021-06-23	2021-08-06	45	29	Fukuoka
2.62.5	2021-08-05	2021-08-23	19	21	Fukuoka
2.67.1	2021-05-13	2021-05-17	5	11	Hokkaido
2.82.1	2021-04-23	2021-06-07	46	25	Hokkaido
2.82.1	2021-05-17	2021-06-15	30	11	Aichi
2.82.1.5.1	2021-05-16	2021-06-14	30	15	Okinawa
2.82.2	2021-04-22	2021-06-14	54	22	Hokkaido
C.1	2021-06-26	2021-07-30	35	12	Tokyo
C.4	2021-05-17	2021-05-30	14	12	Fukuoka
H.1.x.1	2021-07-12	2021-08-14	34	13	Fukuoka
b.2.1	2021-04-08	2021-05-02	25	11	Nara
b.10	2021-05-15	2021-05-25	11	11	Fukuoka
b.15.1	2021-05-13	2021-06-02	21	12	Hokkaido
b.26	2021-04-19	2021-05-12	24	12	Tokyo
b.26.2	2021-05-24	2021-07-24	62	15	Kanagawa
b.26.3	2021-05-10	2021-07-20	72	46	Tokyo
