haplotype	first	last	duration	total	prefecture
1.172.1.16.14	2021-07-27	2021-08-30	35	18	Tokyo
1.172.1.17	2021-07-17	2021-09-04	50	49	Tokyo
1.172.1.17	2021-07-26	2021-08-28	34	13	Saitama
1.172.1.17	2021-07-30	2021-09-01	34	22	Hokkaido
1.172.1.17	2021-07-31	2021-09-01	33	15	Fukuoka
1.172.1.17	2021-08-03	2021-08-23	21	11	Osaka
1.172.1.19	2021-07-15	2021-09-13	61	14	Tokyo
1.172.1.19.1	2021-08-16	2021-09-04	20	13	Hiroshima
1.172.1.19.5	2021-08-01	2021-08-16	16	15	Nagano
1.172.1.20	2021-07-16	2021-09-06	53	37	Chiba
1.172.1.20	2021-07-19	2021-09-03	47	15	Ibaraki
1.172.1.20	2021-07-20	2021-09-08	51	18	Tokyo
1.172.1.20.1	2021-07-23	2021-08-18	27	13	Chiba
1.172.1.20.1	2021-08-23	2021-09-21	30	33	Hyogo
1.172.1.20.8	2021-08-16	2021-09-03	19	16	Saitama
1.172.1.21	2021-06-17	2021-08-19	64	19	Tokyo
1.172.1.21	2021-06-28	2021-08-19	53	12	Kanagawa
1.172.1.21	2021-07-17	2021-07-27	11	17	Shimane
1.172.1.21.1	2021-07-12	2021-09-07	58	48	Osaka
1.172.1.21.1	2021-07-21	2021-09-03	45	74	Hyogo
1.172.1.21.1.7	2021-08-07	2021-08-26	20	11	Hiroshima
1.172.1.21.1.10	2021-08-26	2021-09-07	13	12	Hyogo
1.172.1.21.2	2021-07-07	2021-08-29	54	34	Tokyo
1.172.1.21.2	2021-07-08	2021-09-03	58	14	Kanagawa
1.172.1.21.2	2021-07-26	2021-08-03	9	14	Hokkaido
1.172.1.21.2	2021-07-28	2021-08-26	30	42	Fukuoka
1.172.1.21.2	2021-08-01	2021-09-15	46	11	Saitama
1.172.1.21.2	2021-08-16	2021-09-11	27	11	Kochi
1.172.1.21.2.3	2021-07-27	2021-08-23	28	16	Tokyo
1.172.1.23	2021-07-03	2021-07-29	27	43	Hokkaido
1.172.1.23	2021-07-12	2021-07-29	18	16	Ehime
1.172.1.23	2021-07-19	2021-07-28	10	13	Shizuoka
1.172.1.23	2021-07-21	2021-08-09	20	13	Nagasaki
1.172.1.23.1.2	2021-08-14	2021-09-17	35	12	Aichi
1.172.1.23.2	2021-08-10	2021-08-28	19	23	Hokkaido
1.172.1.25	2021-07-26	2021-09-10	47	20	Tokyo
1.172.1.25	2021-07-30	2021-09-08	41	15	Hyogo
1.172.1.25.1	2021-08-25	2021-10-21	58	30	Aichi
1.172.1.25.1.1	2021-09-16	2021-10-21	36	12	Aichi
1.172.1.25.8	2021-08-10	2021-08-23	14	15	Hyogo
1.172.1.27	2021-08-17	2021-09-18	33	12	Tokyo
1.172.1.28	2021-07-07	2021-09-09	65	41	Tokyo
1.172.1.28	2021-07-19	2021-08-10	23	17	Ibaraki
1.172.1.28	2021-07-19	2021-08-12	25	21	Tochigi
1.172.1.28	2021-07-19	2021-08-17	30	15	Hyogo
1.172.1.28	2021-07-24	2021-09-03	42	30	Osaka
1.172.1.28	2021-08-09	2021-08-20	12	12	Niigata
1.172.1.28.2|1.172.1.254.1	2021-07-26	2021-09-15	52	17	Okinawa
1.172.1.28.2.3	2021-08-11	2021-08-20	10	25	Yamaguchi
1.172.1.31	2021-07-21	2021-09-09	51	50	Osaka
1.172.1.31	2021-07-30	2021-09-14	47	12	Wakayama
1.172.1.31.1|1.172.1.142.1	2021-07-31	2021-08-21	22	25	Fukuoka
1.172.1.31.12	2021-08-05	2021-08-24	20	12	Tokyo
1.172.1.34	2021-07-08	2021-08-30	54	54	Kanagawa
1.172.1.34	2021-07-21	2021-09-10	52	17	Tokyo
1.172.1.34	2021-07-21	2021-08-30	41	13	Chiba
1.172.1.34.12	2021-08-13	2021-08-24	12	11	Kanagawa
1.172.1.35	2021-07-15	2021-08-18	35	15	Tokyo
1.172.1.37	2021-07-21	2021-08-19	30	21	Kanagawa
1.172.1.37	2021-07-21	2021-08-21	32	12	Tokyo
1.172.1.37.1	2021-07-28	2021-09-28	63	12	Kanagawa
1.172.1.37.1	2021-08-17	2021-08-28	12	17	Tokyo
1.172.1.37.1	2021-08-18	2021-08-30	13	14	Saitama
1.172.1.38	2021-07-11	2021-09-06	58	35	Tokyo
1.172.1.38	2021-07-21	2021-09-04	46	52	Kumamoto
1.172.1.38	2021-07-30	2021-09-07	40	16	Fukuoka
1.172.1.38	2021-07-30	2021-08-19	21	11	Yamaguchi
1.172.1.38.1	2021-08-06	2021-09-01	27	16	Kumamoto
1.172.1.38.2	2021-07-26	2021-09-07	44	17	Kumamoto
1.172.1.38.18	2021-08-25	2021-09-17	24	13	Yamagata
1.172.1.38.36	2021-08-23	2021-08-23	1	16	Gifu
1.172.1.39.4.6.1	2021-09-22	2021-10-08	17	12	Kyoto
1.172.1.40	2021-07-13	2021-09-06	56	59	Tokyo
1.172.1.40	2021-07-22	2021-09-09	50	23	Saitama
1.172.1.40	2021-07-25	2021-09-10	48	42	Osaka
1.172.1.40	2021-08-17	2021-09-21	36	23	Yamaguchi
1.172.1.41	2021-07-24	2021-08-10	18	31	Fukushima
1.172.1.44	2021-07-01	2021-09-14	76	43	Tokyo
1.172.1.44	2021-08-04	2021-08-31	28	13	Saitama
1.172.1.44	2021-08-10	2021-09-15	37	28	Fukuoka
1.172.1.44.2	2021-08-12	2021-09-02	22	14	Fukuoka
1.172.1.50	2021-08-02	2021-08-22	21	11	Shimane
1.172.1.50	2021-08-06	2021-09-01	27	44	Yamaguchi
1.172.1.50	2021-08-07	2021-08-25	19	11	Hokkaido
1.172.1.50	2021-08-09	2021-09-04	27	23	Fukuoka
1.172.1.50.2	2021-08-09	2021-09-16	39	25	Tokyo
1.172.1.50.2	2021-08-10	2021-09-07	29	23	Saitama
1.172.1.58	2021-07-24	2021-08-16	24	15	Chiba
1.172.1.60	2021-07-31	2021-09-25	57	11	Gunma
1.172.1.69	2021-07-07	2021-08-27	52	21	Tokyo
1.172.1.69	2021-07-08	2021-08-20	44	18	Chiba
1.172.1.69.1	2021-07-06	2021-09-02	59	24	Fukuoka
1.172.1.69.1.1	2021-07-21	2021-08-27	38	11	Fukuoka
1.172.1.69.1.1.1	2021-07-19	2021-09-06	50	56	Fukuoka
1.172.1.69.1.1.1	2021-07-27	2021-08-17	22	14	Yamaguchi
1.172.1.69.1.1.1.2	2021-08-16	2021-08-30	15	21	Yamaguchi
1.172.1.69.1.1.1.5	2021-07-21	2021-09-01	43	14	Fukuoka
1.172.1.77	2021-08-06	2021-08-24	19	23	Fukuoka
1.172.1.77.10.1.1	2021-08-18	2021-08-30	13	12	Hokkaido
1.172.1.80	2021-07-19	2021-08-30	43	13	Tokyo
1.172.1.83	2021-07-28	2021-09-06	41	29	Tokyo
1.172.1.91	2021-06-11	2021-09-01	83	66	Tokyo
1.172.1.91	2021-06-14	2021-08-23	71	21	Saitama
1.172.1.91	2021-06-21	2021-08-18	59	11	Kanagawa
1.172.1.92.2	2021-08-12	2021-09-08	28	26	Shizuoka
1.172.1.92.2.1	2021-08-18	2021-09-06	20	15	Shizuoka
1.172.1.97	2021-07-25	2021-09-06	44	20	Tokyo
1.172.1.97	2021-08-26	2021-09-21	27	12	Fukushima
1.172.1.117	2021-07-21	2021-09-15	57	18	Tokyo
1.172.1.117	2021-08-06	2021-09-30	56	14	Hiroshima
1.172.1.119	2021-07-31	2021-09-02	34	41	Hokkaido
1.172.1.119.4	2021-08-14	2021-09-07	25	15	Hokkaido
1.172.1.136.4	2021-08-13	2021-08-26	14	18	Hokkaido
1.172.1.137	2021-07-28	2021-09-15	50	11	Tokyo
1.172.1.148.1.2	2021-08-16	2021-08-30	15	11	Mie
1.172.1.148.1.4	2021-08-17	2021-08-25	9	13	Saitama
1.172.1.148.2	2021-07-28	2021-09-13	48	44	Aichi
1.172.1.150	2021-07-21	2021-08-12	23	11	Hokkaido
1.172.1.152.1.2	2021-08-12	2021-09-21	41	12	Tokyo
1.172.1.152.1.2	2021-08-26	2021-09-18	24	14	Tochigi
1.172.1.154	2021-08-14	2021-09-06	24	20	Kanagawa
1.172.1.231.1	2021-08-02	2021-09-13	43	74	Miyagi
1.172.1.231.1.2.1	2021-08-03	2021-09-13	42	88	Miyagi
1.172.1.303.1	2021-07-13	2021-08-28	47	22	Tokyo
1.172.1.303.1.3	2021-07-22	2021-08-25	35	11	Tokyo
1.172.1.330.1	2021-07-08	2021-08-23	47	13	Tokyo
1.172.1.330.1	2021-07-22	2021-09-17	58	37	Shizuoka
1.172.1.332.1|1.172.1.431.1	2021-07-13	2021-08-02	21	15	Tottori
1.172.1.332.1|1.172.1.431.1	2021-07-30	2021-08-21	23	22	Hyogo
1.172.1.353.1	2021-07-12	2021-08-27	47	13	Chiba
1.172.1.378.1	2021-08-10	2021-08-31	22	22	Hokkaido
1.172.1.378.1.2	2021-08-10	2021-09-02	24	25	Hokkaido
1.172.1.378.1.2.2	2021-08-18	2021-09-09	23	13	Hokkaido
1.172.1.405.1	2021-07-09	2021-08-24	47	11	Tokyo
1.187	2021-07-24	2021-08-21	29	14	Tokyo
1.195	2021-07-21	2021-08-04	15	15	Tokyo
1.198	2021-07-26	2021-09-03	40	12	Tokyo
1.301	2021-07-30	2021-08-08	10	12	Ibaraki
