haplotype	first	last	duration	total	prefecture
1.500.4.4	2021-09-03	2021-10-02	30	15	Hyogo
1.500.5	2021-08-12	2021-08-29	18	10	Mie
1.500.x.10	2021-09-09	2021-09-24	16	25	Kagoshima
1.501.7|1.578.1	2021-06-04	2021-09-08	97	230	Kanagawa
1.501.7|1.578.1	2021-06-09	2021-09-15	99	844	Tokyo
1.501.7|1.578.1	2021-06-09	2021-09-04	88	189	Chiba
1.501.7|1.578.1	2021-06-15	2021-09-07	85	39	Ibaraki
1.501.7|1.578.1	2021-06-19	2021-09-17	91	221	Osaka
1.501.7|1.578.1	2021-06-21	2021-08-23	64	30	Tochigi
1.501.7|1.578.1	2021-06-21	2021-09-17	89	166	Saitama
1.501.7|1.578.1	2021-06-24	2021-09-04	73	30	Hokkaido
1.501.7|1.578.1	2021-06-27	2021-08-23	58	15	Hiroshima
1.501.7|1.578.1	2021-07-01	2021-09-14	76	135	Hyogo
1.501.7|1.578.1	2021-07-01	2021-08-27	58	22	Gunma
1.501.7|1.578.1	2021-07-01	2021-08-26	57	10	Gifu
1.501.7|1.578.1	2021-07-02	2021-09-08	69	70	Shizuoka
1.501.7|1.578.1	2021-07-02	2021-09-01	62	17	Nagano
1.501.7|1.578.1	2021-07-12	2021-09-21	72	93	Miyagi
1.501.7|1.578.1	2021-07-12	2021-08-31	51	12	Kyoto
1.501.7|1.578.1	2021-07-15	2021-08-24	41	11	Fukushima
1.501.7|1.578.1	2021-07-16	2021-09-13	60	11	Mie
1.501.7|1.578.1	2021-07-17	2021-08-23	38	23	Okinawa
1.501.7|1.578.1	2021-07-19	2021-08-24	37	18	Aichi
1.501.7|1.578.1	2021-07-21	2021-08-29	40	21	Fukuoka
1.501.7|1.578.1	2021-07-26	2021-08-25	31	14	Wakayama
1.501.7|1.578.1	2021-07-29	2021-08-19	22	11	Yamaguchi
1.501.7|1.578.1	2021-08-03	2021-09-10	39	14	Nagasaki
1.501.7.10	2021-08-11	2021-08-27	17	10	Tokyo
1.501.7.13	2021-08-17	2021-09-18	33	12	Tokyo
1.501.7.65	2021-07-21	2021-08-19	30	22	Kanagawa
